t ke gpe dissipation
0.00575939 1.94575e-05 1.58761e-05 0.000245984
0.00577175 1.94543e-05 1.58762e-05 0.000245704
0.00578411 1.94513e-05 1.58763e-05 0.000245196
0.00579647 1.94482e-05 1.58763e-05 0.000244591
0.00580882 1.94452e-05 1.58764e-05 0.000243887
0.00582118 1.94422e-05 1.58765e-05 0.000243125
0.00583353 1.94391e-05 1.58765e-05 0.000242207
0.00584589 1.9436e-05 1.58766e-05 0.000241334
0.00585825 1.9433e-05 1.58767e-05 0.000240541
0.0058706 1.943e-05 1.58768e-05 0.000239781
0.00588296 1.94268e-05 1.58768e-05 0.000239014
0.00589531 1.9424e-05 1.58769e-05 0.000238239
0.00590767 1.94208e-05 1.5877e-05 0.000237368
0.00592003 1.9418e-05 1.58771e-05 0.000236514
0.00593238 1.94149e-05 1.58771e-05 0.000235499
0.00594474 1.94118e-05 1.58772e-05 0.000234433
0.00595709 1.94088e-05 1.58773e-05 0.000233188
0.00596945 1.94059e-05 1.58773e-05 0.000231853
0.00598181 1.94028e-05 1.58774e-05 0.000230561
0.00599416 1.93999e-05 1.58775e-05 0.000230385
0.00600652 1.93968e-05 1.58776e-05 0.000230083
0.00601888 1.9394e-05 1.58776e-05 0.000229871
0.00603123 1.93909e-05 1.58777e-05 0.00023021
0.00604359 1.9388e-05 1.58778e-05 0.00023044
0.00605594 1.93849e-05 1.58779e-05 0.000230161
