t ke gpe dissipation
0.0631066 0.00748122 0.125147 0.66319
0.0632583 0.00748093 0.125147 0.663113
0.0634099 0.00748063 0.125147 0.663034
0.0635616 0.00748033 0.125147 0.662952
0.0637132 0.00748003 0.125147 0.662874
0.0638649 0.00747973 0.125147 0.662791
0.0640165 0.00747943 0.125147 0.662709
0.0641682 0.00747912 0.125147 0.662626
0.0643198 0.00747883 0.125147 0.662553
0.0644715 0.00747853 0.125147 0.662473
0.0646231 0.00747823 0.125147 0.662392
0.0647748 0.00747792 0.125147 0.662308
0.0649264 0.00747762 0.125147 0.662227
0.0650781 0.00747732 0.125147 0.662145
0.0652298 0.00747702 0.125147 0.662064
0.0653814 0.00747672 0.125147 0.661984
0.0655331 0.00747642 0.125147 0.66191
0.0656847 0.00747613 0.125147 0.661834
0.0658364 0.00747583 0.125147 0.661753
0.065988 0.00747553 0.125147 0.661674
0.0661397 0.00747523 0.125147 0.661594
0.0662913 0.00747493 0.125147 0.661516
0.066443 0.00747464 0.125147 0.661441
0.0665946 0.00747434 0.125147 0.661362
0.0667463 0.00747404 0.125147 0.66128
0.0668979 0.00747373 0.125147 0.661199
0.0670496 0.00747344 0.125147 0.661122
0.0672012 0.00747313 0.125147 0.661038
0.0673529 0.00747284 0.125147 0.660956
0.0675046 0.00747253 0.125147 0.660878
0.0676562 0.00747223 0.125147 0.660796
0.0678079 0.00747193 0.125147 0.660717
0.0679595 0.00747164 0.125147 0.660636
0.0681112 0.00747134 0.125147 0.660561
0.0682628 0.00747104 0.125147 0.660479
0.0684145 0.00747074 0.125147 0.660401
0.0685661 0.00747044 0.125147 0.660319
0.0687178 0.00747015 0.125147 0.660244
0.0688694 0.00746985 0.125147 0.660161
0.0690211 0.00746955 0.125147 0.66008
0.0691727 0.00746926 0.125147 0.660003
0.0693244 0.00746895 0.125147 0.659915
0.069476 0.00746865 0.125147 0.659835
0.0696277 0.00746835 0.125147 0.659745
0.0697793 0.00746805 0.125147 0.659668
0.069931 0.00746775 0.125147 0.659583
0.0700827 0.00746746 0.125147 0.659504
0.0702343 0.00746716 0.125147 0.659419
0.070386 0.00746685 0.125147 0.659336
0.0705376 0.00746655 0.125147 0.659256
0.0706893 0.00746626 0.125147 0.659175
0.0708409 0.00746596 0.125147 0.659097
0.0709926 0.00746567 0.125147 0.659013
0.0711442 0.00746537 0.125147 0.658935
0.0712959 0.00746507 0.125147 0.658854
0.0714475 0.00746477 0.125147 0.658776
0.0715992 0.00746447 0.125147 0.658691
0.0717508 0.00746417 0.125147 0.658612
0.0719025 0.00746388 0.125147 0.658528
0.0720541 0.00746358 0.125147 0.658446
0.0722058 0.00746327 0.125147 0.658361
0.0723575 0.00746298 0.125147 0.65828
0.0725091 0.00746268 0.125147 0.658199
0.0726608 0.00746239 0.125147 0.65812
0.0728124 0.00746209 0.125147 0.658037
0.0729641 0.00746179 0.125147 0.657952
0.0731157 0.0074615 0.125147 0.65787
0.0732674 0.0074612 0.125147 0.657791
0.073419 0.0074609 0.125147 0.657708
0.0735707 0.0074606 0.125147 0.657626
0.0737223 0.0074603 0.125147 0.657544
0.073874 0.00746 0.125147 0.657459
0.0740256 0.0074597 0.125147 0.657377
0.0741773 0.0074594 0.125147 0.657296
0.0743289 0.00745911 0.125147 0.657216
0.0744806 0.00745881 0.125147 0.657132
0.0746322 0.00745851 0.125147 0.65705
0.0747839 0.00745822 0.125147 0.656968
0.0749356 0.00745792 0.125147 0.656886
0.0750872 0.00745762 0.125147 0.656804
0.0752389 0.00745733 0.125147 0.656722
0.0753905 0.00745703 0.125147 0.656641
0.0755422 0.00745673 0.125147 0.656557
0.0756938 0.00745644 0.125147 0.656477
0.0758455 0.00745615 0.125147 0.656399
0.0759971 0.00745585 0.125147 0.656317
0.0761488 0.00745555 0.125147 0.656233
0.0763004 0.00745525 0.125147 0.656151
0.0764521 0.00745496 0.125147 0.656069
0.0766037 0.00745467 0.125147 0.655989
0.0767554 0.00745437 0.125147 0.655906
0.076907 0.00745408 0.125147 0.655829
0.0770587 0.00745378 0.125147 0.655749
0.0772104 0.00745349 0.125147 0.655669
0.077362 0.00745319 0.125147 0.655582
0.0775137 0.0074529 0.125147 0.655506
0.0776653 0.0074526 0.125147 0.655428
0.077817 0.00745231 0.125147 0.655347
0.0779686 0.00745202 0.125147 0.655266
0.0781203 0.00745173 0.125147 0.655188
0.0782719 0.00745143 0.125147 0.655105
0.0784236 0.00745113 0.125147 0.65502
0.0785752 0.00745084 0.125147 0.654937
0.0787269 0.00745055 0.125147 0.654858
0.0788785 0.00745025 0.125147 0.654779
0.0790302 0.00744996 0.125147 0.6547
0.0791818 0.00744966 0.125147 0.654616
0.0793335 0.00744936 0.125147 0.654535
0.0794851 0.00744907 0.125147 0.654453
0.0796368 0.00744877 0.125147 0.654373
0.0797885 0.00744847 0.125147 0.654287
0.0799402 0.00744817 0.125147 0.654208
0.080092 0.00744788 0.125147 0.654122
0.0802437 0.00744758 0.125147 0.654039
0.0803955 0.00744728 0.125147 0.653954
0.0805472 0.00744699 0.125147 0.653872
0.080699 0.0074467 0.125147 0.653794
0.0808507 0.0074464 0.125147 0.653711
0.0810025 0.00744611 0.125147 0.65363
0.0811543 0.00744581 0.125147 0.653545
0.081306 0.00744552 0.125147 0.653466
0.0814578 0.00744523 0.125147 0.653383
0.0816095 0.00744493 0.125147 0.653299
0.0817613 0.00744464 0.125147 0.653217
0.081913 0.00744434 0.125147 0.653132
0.0820648 0.00744404 0.125147 0.653049
0.0822166 0.00744375 0.125147 0.652968
0.0823683 0.00744346 0.125147 0.652883
0.0825201 0.00744316 0.125147 0.652802
0.0826718 0.00744287 0.125147 0.652722
0.0828236 0.00744257 0.125147 0.652639
0.0829753 0.00744228 0.125147 0.652552
0.0831271 0.00744198 0.125147 0.652468
0.0832788 0.00744169 0.125147 0.652387
0.0834306 0.00744139 0.125147 0.652304
0.0835824 0.00744109 0.125147 0.652223
0.0837341 0.0074408 0.125147 0.652138
0.0838859 0.00744051 0.125147 0.652054
0.0840376 0.00744021 0.125147 0.651968
0.0841894 0.00743992 0.125147 0.651886
0.0843411 0.00743962 0.125147 0.651801
0.0844929 0.00743933 0.125147 0.651719
0.0846446 0.00743904 0.125147 0.651637
0.0847964 0.00743874 0.125147 0.651554
0.0849482 0.00743845 0.125147 0.651471
0.0850999 0.00743816 0.125147 0.651387
0.0852517 0.00743786 0.125147 0.651304
0.0854034 0.00743757 0.125147 0.651225
0.0855552 0.00743728 0.125147 0.651141
0.0857069 0.00743698 0.125147 0.651056
0.0858587 0.00743669 0.125147 0.650971
0.0860104 0.0074364 0.125147 0.650888
0.0861622 0.0074361 0.125147 0.650802
0.086314 0.00743581 0.125147 0.65072
0.0864657 0.00743552 0.125147 0.650636
0.0866175 0.00743522 0.125147 0.650551
0.0867692 0.00743493 0.125147 0.650468
0.086921 0.00743464 0.125147 0.650383
0.0870727 0.00743434 0.125147 0.6503
0.0872245 0.00743405 0.125147 0.650216
0.0873763 0.00743375 0.125147 0.650129
0.087528 0.00743346 0.125147 0.650044
0.0876798 0.00743317 0.125147 0.649959
0.0878315 0.00743288 0.125147 0.649876
0.0879833 0.00743258 0.125147 0.649796
0.088135 0.00743229 0.125147 0.649714
0.0882868 0.007432 0.125147 0.649629
0.0884385 0.00743171 0.125147 0.649549
0.0885903 0.00743141 0.125147 0.649465
0.0887421 0.00743112 0.125147 0.649382
0.0888938 0.00743083 0.125147 0.649297
0.0890456 0.00743053 0.125147 0.649216
0.0891973 0.00743024 0.125147 0.649134
0.0893491 0.00742995 0.125147 0.64905
0.0895008 0.00742965 0.125147 0.648966
0.0896526 0.00742936 0.125147 0.648884
0.0898043 0.00742906 0.125147 0.648797
0.0899561 0.00742877 0.125147 0.648713
0.0901079 0.00742848 0.125147 0.648632
0.0902596 0.00742818 0.125147 0.648549
0.0904114 0.00742789 0.125147 0.648468
0.0905631 0.0074276 0.125147 0.648384
0.0907149 0.00742731 0.125147 0.648304
0.0908666 0.00742701 0.125147 0.64822
0.0910184 0.00742672 0.125147 0.648141
0.0911701 0.00742643 0.125147 0.648058
0.0913219 0.00742614 0.125147 0.647975
